date,ppg,ecg,spo2
2001-01-01T00:04:27.238678,73,0,0
2001-01-01T00:04:27.255345,74,0,0
2001-01-01T00:04:27.272012,72,0,0
2001-01-01T00:04:27.288679,68,0,0
2001-01-01T00:04:27.305346,61,0,0
2001-01-01T00:04:27.322013,57,0,0
2001-01-01T00:04:27.338680,53,0,0
2001-01-01T00:04:27.355347,50,0,0
2001-01-01T00:04:27.372014,46,0,0
2001-01-01T00:04:27.388681,44,0,0
2001-01-01T00:04:27.405348,42,0,0
2001-01-01T00:04:27.422015,40,0,0
2001-01-01T00:04:27.438682,39,0,0
2001-01-01T00:04:27.455349,41,0,0
2001-01-01T00:04:27.472016,40,0,0
2001-01-01T00:04:27.488683,40,0,0
2001-01-01T00:04:27.505350,44,0,0
2001-01-01T00:04:27.522017,44,0,0
2001-01-01T00:04:27.538684,43,0,0
2001-01-01T00:04:27.555351,41,0,0
2001-01-01T00:04:27.572018,40,0,0
2001-01-01T00:04:27.588685,37,0,0
2001-01-01T00:04:27.605352,34,0,0
2001-01-01T00:04:27.622019,31,0,0
2001-01-01T00:04:27.638686,28,0,0
2001-01-01T00:04:27.655353,26,0,0
2001-01-01T00:04:27.672020,23,0,0
2001-01-01T00:04:27.688687,21,0,0
2001-01-01T00:04:27.705354,19,0,0
2001-01-01T00:04:27.722021,17,0,0
2001-01-01T00:04:27.738688,16,0,0
2001-01-01T00:04:27.755355,14,0,0
2001-01-01T00:04:27.772022,13,0,0
2001-01-01T00:04:27.788689,12,0,0
2001-01-01T00:04:27.805356,11,0,0
2001-01-01T00:04:27.822023,11,0,0
2001-01-01T00:04:27.838690,14,0,0
2001-01-01T00:04:27.855357,21,0,0
2001-01-01T00:04:27.872024,29,0,0
2001-01-01T00:04:27.888691,40,0,0
2001-01-01T00:04:27.905358,50,0,0
2001-01-01T00:04:27.922025,60,0,0
2001-01-01T00:04:27.938692,67,0,0
2001-01-01T00:04:27.955359,70,0,0
2001-01-01T00:04:27.972026,67,0,0
2001-01-01T00:04:27.988693,65,0,0
2001-01-01T00:04:28.005360,61,0,0
2001-01-01T00:04:28.022027,57,0,0
2001-01-01T00:04:28.038694,52,0,0
2001-01-01T00:04:28.055361,49,0,0
2001-01-01T00:04:28.072028,45,0,0
2001-01-01T00:04:28.088695,42,0,0
2001-01-01T00:04:28.105362,39,0,0
2001-01-01T00:04:28.122029,41,0,0
2001-01-01T00:04:28.138696,40,0,0
2001-01-01T00:04:28.155363,39,0,0
2001-01-01T00:04:28.172030,41,0,0
2001-01-01T00:04:28.188697,41,0,0
2001-01-01T00:04:28.205364,41,0,0
2001-01-01T00:04:28.222031,41,0,0
2001-01-01T00:04:28.238698,40,0,0
2001-01-01T00:04:28.255365,39,0,0
2001-01-01T00:04:28.272032,37,0,0
2001-01-01T00:04:28.288699,35,0,0
2001-01-01T00:04:28.305366,32,0,0
2001-01-01T00:04:28.322033,30,0,0
2001-01-01T00:04:28.338700,27,0,0
2001-01-01T00:04:28.355367,24,0,0
2001-01-01T00:04:28.372034,21,0,0
2001-01-01T00:04:28.388701,19,0,0
2001-01-01T00:04:28.405368,17,0,0
2001-01-01T00:04:28.422035,16,0,0
2001-01-01T00:04:28.438702,15,0,0
2001-01-01T00:04:28.455369,13,0,0
2001-01-01T00:04:28.472036,11,0,0
2001-01-01T00:04:28.488703,10,0,0
2001-01-01T00:04:28.505370,9,0,0
2001-01-01T00:04:28.522037,7,0,0
2001-01-01T00:04:28.538704,7,0,0
2001-01-01T00:04:28.555371,10,0,0
2001-01-01T00:04:28.572038,17,0,0
2001-01-01T00:04:28.588705,26,0,0
2001-01-01T00:04:28.605372,37,0,0
2001-01-01T00:04:28.622039,46,0,0
2001-01-01T00:04:28.638706,57,0,0
2001-01-01T00:04:28.655373,64,0,0
2001-01-01T00:04:28.672040,67,0,0
2001-01-01T00:04:28.688707,67,0,0
2001-01-01T00:04:28.705374,63,0,0
2001-01-01T00:04:28.722041,59,0,0
2001-01-01T00:04:28.738708,54,0,0
2001-01-01T00:04:28.755375,49,0,0
2001-01-01T00:04:28.772042,49,0,0
2001-01-01T00:04:28.788709,45,0,0
2001-01-01T00:04:28.805376,41,0,0
2001-01-01T00:04:28.822043,43,0,0
2001-01-01T00:04:28.838710,40,0,0
2001-01-01T00:04:28.855377,40,0,0
2001-01-01T00:04:28.872044,39,0,0
2001-01-01T00:04:28.888711,38,0,0
2001-01-01T00:04:28.905378,39,0,0
2001-01-01T00:04:28.922045,39,0,0
2001-01-01T00:04:28.938712,39,0,0
2001-01-01T00:04:28.955379,39,0,0
2001-01-01T00:04:28.972046,38,0,0
2001-01-01T00:04:28.988713,36,0,0
2001-01-01T00:04:29.005380,33,0,0
2001-01-01T00:04:29.022047,31,0,0
2001-01-01T00:04:29.038714,28,0,0
2001-01-01T00:04:29.055381,25,0,0
2001-01-01T00:04:29.072048,23,0,0
2001-01-01T00:04:29.088715,20,0,0
2001-01-01T00:04:29.105382,18,0,0
2001-01-01T00:04:29.122049,16,0,0
2001-01-01T00:04:29.138716,14,0,0
2001-01-01T00:04:29.155383,12,0,0
2001-01-01T00:04:29.172050,11,0,0
2001-01-01T00:04:29.188717,9,0,0
2001-01-01T00:04:29.205384,7,0,0
2001-01-01T00:04:29.222051,6,0,0
2001-01-01T00:04:29.238718,6,0,0
2001-01-01T00:04:29.255385,7,0,0
2001-01-01T00:04:29.272052,12,0,0
2001-01-01T00:04:29.288719,16,0,0
2001-01-01T00:04:29.305386,27,0,0
2001-01-01T00:04:29.322053,39,0,0
2001-01-01T00:04:29.338720,55,0,0
2001-01-01T00:04:29.355387,63,0,0
2001-01-01T00:04:29.372054,69,0,0
2001-01-01T00:04:29.388721,71,0,0
2001-01-01T00:04:29.405388,69,0,0
2001-01-01T00:04:29.422055,62,0,0
2001-01-01T00:04:29.438722,57,0,0
2001-01-01T00:04:29.455389,52,0,0
2001-01-01T00:04:29.472056,47,0,0
2001-01-01T00:04:29.488723,45,0,0
2001-01-01T00:04:29.505390,41,0,0
2001-01-01T00:04:29.522057,39,0,0
2001-01-01T00:04:29.538724,37,0,0
2001-01-01T00:04:29.555391,35,0,0
2001-01-01T00:04:29.572058,34,0,0
2001-01-01T00:04:29.588725,35,0,0
2001-01-01T00:04:29.605392,36,0,0
2001-01-01T00:04:29.622059,37,0,0
2001-01-01T00:04:29.638726,38,0,0
2001-01-01T00:04:29.655393,38,0,0
2001-01-01T00:04:29.672060,38,0,0
2001-01-01T00:04:29.688727,37,0,0
2001-01-01T00:04:29.705394,35,0,0
2001-01-01T00:04:29.722061,33,0,0
2001-01-01T00:04:29.738728,30,0,0
2001-01-01T00:04:29.755395,28,0,0
2001-01-01T00:04:29.772062,25,0,0
2001-01-01T00:04:29.788729,22,0,0
2001-01-01T00:04:29.805396,20,0,0
2001-01-01T00:04:29.822063,17,0,0
2001-01-01T00:04:29.838730,15,0,0
2001-01-01T00:04:29.855397,14,0,0
2001-01-01T00:04:29.872064,12,0,0
2001-01-01T00:04:29.888731,11,0,0
2001-01-01T00:04:29.905398,9,0,0
2001-01-01T00:04:29.922065,9,0,0
2001-01-01T00:04:29.938732,7,0,0
2001-01-01T00:04:29.955399,13,0,0
2001-01-01T00:04:29.972066,21,0,0
2001-01-01T00:04:29.988733,37,0,0
2001-01-01T00:04:30.005400,38,0,0
2001-01-01T00:04:30.022067,47,0,0
2001-01-01T00:04:30.038734,60,0,0
2001-01-01T00:04:30.055401,71,0,0
2001-01-01T00:04:30.072068,75,0,0
2001-01-01T00:04:30.088735,77,0,0
2001-01-01T00:04:30.105402,76,0,0
2001-01-01T00:04:30.122069,72,0,0
2001-01-01T00:04:30.138736,67,0,0
2001-01-01T00:04:30.155403,63,0,0
2001-01-01T00:04:30.172070,58,0,0
2001-01-01T00:04:30.188737,53,0,0
2001-01-01T00:04:30.205404,49,0,0
2001-01-01T00:04:30.222071,49,0,0
2001-01-01T00:04:30.238738,46,0,0
2001-01-01T00:04:30.255405,43,0,0
2001-01-01T00:04:30.272072,42,0,0
2001-01-01T00:04:30.288739,41,0,0
2001-01-01T00:04:30.305406,40,0,0
2001-01-01T00:04:30.322073,41,0,0
2001-01-01T00:04:30.338740,42,0,0
2001-01-01T00:04:30.355407,42,0,0
2001-01-01T00:04:30.372074,42,0,0
2001-01-01T00:04:30.388741,40,0,0
2001-01-01T00:04:30.405408,39,0,0
2001-01-01T00:04:30.422075,37,0,0
2001-01-01T00:04:30.438742,34,0,0
2001-01-01T00:04:30.455409,32,0,0
2001-01-01T00:04:30.472076,29,0,0
2001-01-01T00:04:30.488743,27,0,0
2001-01-01T00:04:30.505410,24,0,0
2001-01-01T00:04:30.522077,22,0,0
2001-01-01T00:04:30.538744,20,0,0
2001-01-01T00:04:30.555411,18,0,0
2001-01-01T00:04:30.572078,17,0,0
2001-01-01T00:04:30.588745,15,0,0
2001-01-01T00:04:30.605412,14,0,0
2001-01-01T00:04:30.622079,13,0,0
2001-01-01T00:04:30.638746,19,0,0
2001-01-01T00:04:30.655413,21,0,0
2001-01-01T00:04:30.672080,28,0,0
2001-01-01T00:04:30.688747,36,0,0
2001-01-01T00:04:30.705414,47,0,0
2001-01-01T00:04:30.722081,57,0,0
2001-01-01T00:04:30.738748,68,0,0
2001-01-01T00:04:30.755415,74,0,0
2001-01-01T00:04:30.772082,77,0,0
2001-01-01T00:04:30.788749,76,0,0
2001-01-01T00:04:30.805416,72,0,0
2001-01-01T00:04:30.822083,67,0,0
2001-01-01T00:04:30.838750,61,0,0
2001-01-01T00:04:30.855417,56,0,0
2001-01-01T00:04:30.872084,51,0,0
2001-01-01T00:04:30.888751,51,0,0
2001-01-01T00:04:30.905418,47,0,0
2001-01-01T00:04:30.922085,45,0,0
2001-01-01T00:04:30.938752,43,0,0
2001-01-01T00:04:30.955419,42,0,0
2001-01-01T00:04:30.972086,41,0,0
2001-01-01T00:04:30.988753,42,0,0
2001-01-01T00:04:31.005420,42,0,0
2001-01-01T00:04:31.022087,43,0,0
2001-01-01T00:04:31.038754,43,0,0
2001-01-01T00:04:31.055421,43,0,0
2001-01-01T00:04:31.072088,42,0,0
2001-01-01T00:04:31.088755,40,0,0
2001-01-01T00:04:31.105422,38,0,0
2001-01-01T00:04:31.122089,35,0,0
2001-01-01T00:04:31.138756,33,0,0
2001-01-01T00:04:31.155423,30,0,0
2001-01-01T00:04:31.172090,28,0,0
2001-01-01T00:04:31.188757,31,0,0
2001-01-01T00:04:31.205424,28,0,0
2001-01-01T00:04:31.222091,26,0,0
2001-01-01T00:04:31.238758,21,0,0
2001-01-01T00:04:31.255425,20,0,0
2001-01-01T00:04:31.272092,18,0,0
2001-01-01T00:04:31.288759,17,0,0
2001-01-01T00:04:31.305426,15,0,0
2001-01-01T00:04:31.322093,17,0,0
2001-01-01T00:04:31.338760,22,0,0
2001-01-01T00:04:31.355427,29,0,0
2001-01-01T00:04:31.372094,40,0,0
2001-01-01T00:04:31.388761,48,0,0
2001-01-01T00:04:31.405428,59,0,0
2001-01-01T00:04:31.422095,69,0,0
2001-01-01T00:04:31.438762,78,0,0
2001-01-01T00:04:31.455429,79,0,0
2001-01-01T00:04:31.472096,77,0,0
2001-01-01T00:04:31.488763,73,0,0
2001-01-01T00:04:31.505430,68,0,0
2001-01-01T00:04:31.522097,62,0,0
2001-01-01T00:04:31.538764,57,0,0
2001-01-01T00:04:31.555431,52,0,0
2001-01-01T00:04:31.572098,48,0,0
2001-01-01T00:04:31.588765,46,0,0
2001-01-01T00:04:31.605432,43,0,0
2001-01-01T00:04:31.622099,41,0,0
2001-01-01T00:04:31.638766,41,0,0
2001-01-01T00:04:31.655433,42,0,0
2001-01-01T00:04:31.672100,42,0,0
2001-01-01T00:04:31.688767,43,0,0
2001-01-01T00:04:31.705434,43,0,0
2001-01-01T00:04:31.722101,43,0,0
2001-01-01T00:04:31.738768,42,0,0
2001-01-01T00:04:31.755435,40,0,0
2001-01-01T00:04:31.772102,39,0,0
2001-01-01T00:04:31.788769,37,0,0
2001-01-01T00:04:31.805436,35,0,0
2001-01-01T00:04:31.822103,32,0,0
2001-01-01T00:04:31.838770,30,0,0
2001-01-01T00:04:31.855437,34,0,0
2001-01-01T00:04:31.872104,31,0,0
2001-01-01T00:04:31.888771,29,0,0
2001-01-01T00:04:31.905438,24,0,0
2001-01-01T00:04:31.922105,22,0,0
2001-01-01T00:04:31.938772,21,0,0
2001-01-01T00:04:31.955439,20,0,0
2001-01-01T00:04:31.972106,19,0,0
2001-01-01T00:04:31.988773,21,0,0
2001-01-01T00:04:32.005440,26,0,0
2001-01-01T00:04:32.022107,33,0,0
2001-01-01T00:04:32.038774,41,0,0
2001-01-01T00:04:32.055441,52,0,0
2001-01-01T00:04:32.072108,63,0,0
2001-01-01T00:04:32.088775,71,0,0
2001-01-01T00:04:32.105442,79,0,0
2001-01-01T00:04:32.122109,80,0,0
2001-01-01T00:04:32.138776,77,0,0
2001-01-01T00:04:32.155443,73,0,0
2001-01-01T00:04:32.172110,67,0,0
2001-01-01T00:04:32.188777,62,0,0
2001-01-01T00:04:32.205444,57,0,0
2001-01-01T00:04:32.222111,52,0,0
2001-01-01T00:04:32.238778,49,0,0
2001-01-01T00:04:32.255445,46,0,0
2001-01-01T00:04:32.272112,44,0,0
2001-01-01T00:04:32.288779,43,0,0
2001-01-01T00:04:32.305446,43,0,0
2001-01-01T00:04:32.322113,44,0,0
2001-01-01T00:04:32.338780,45,0,0
2001-01-01T00:04:32.355447,45,0,0
2001-01-01T00:04:32.372114,46,0,0
2001-01-01T00:04:32.388781,45,0,0
2001-01-01T00:04:32.405448,44,0,0
2001-01-01T00:04:32.422115,42,0,0
2001-01-01T00:04:32.438782,40,0,0
2001-01-01T00:04:32.455449,37,0,0
2001-01-01T00:04:32.472116,35,0,0
2001-01-01T00:04:32.488783,32,0,0
2001-01-01T00:04:32.505450,35,0,0
2001-01-01T00:04:32.522117,32,0,0
2001-01-01T00:04:32.538784,30,0,0
2001-01-01T00:04:32.555451,26,0,0
2001-01-01T00:04:32.572118,24,0,0
2001-01-01T00:04:32.588785,22,0,0
2001-01-01T00:04:32.605452,21,0,0
2001-01-01T00:04:32.622119,19,0,0
2001-01-01T00:04:32.638786,19,0,0
2001-01-01T00:04:32.655453,23,0,0
2001-01-01T00:04:32.672120,28,0,0
2001-01-01T00:04:32.688787,38,0,0
2001-01-01T00:04:32.705454,46,0,0
2001-01-01T00:04:32.722121,58,0,0
2001-01-01T00:04:32.738788,69,0,0
2001-01-01T00:04:32.755455,80,0,0
2001-01-01T00:04:32.772122,83,0,0
2001-01-01T00:04:32.788789,83,0,0
2001-01-01T00:04:32.805456,81,0,0
2001-01-01T00:04:32.822123,76,0,0
2001-01-01T00:04:32.838790,71,0,0
2001-01-01T00:04:32.855457,66,0,0
2001-01-01T00:04:32.872124,62,0,0
2001-01-01T00:04:32.888791,58,0,0
2001-01-01T00:04:32.905458,55,0,0
2001-01-01T00:04:32.922125,52,0,0
2001-01-01T00:04:32.938792,50,0,0
2001-01-01T00:04:32.955459,49,0,0
2001-01-01T00:04:32.972126,48,0,0
2001-01-01T00:04:32.988793,47,0,0
2001-01-01T00:04:33.005460,48,0,0
2001-01-01T00:04:33.022127,47,0,0
2001-01-01T00:04:33.038794,47,0,0
2001-01-01T00:04:33.055461,46,0,0
2001-01-01T00:04:33.072128,46,0,0
2001-01-01T00:04:33.088795,44,0,0
2001-01-01T00:04:33.105462,42,0,0
2001-01-01T00:04:33.122129,37,0,0
2001-01-01T00:04:33.138796,34,0,0
2001-01-01T00:04:33.155463,32,0,0
2001-01-01T00:04:33.172130,35,0,0
2001-01-01T00:04:33.188797,32,0,0
2001-01-01T00:04:33.205464,30,0,0
2001-01-01T00:04:33.222131,28,0,0
2001-01-01T00:04:33.238798,26,0,0
2001-01-01T00:04:33.255465,24,0,0
2001-01-01T00:04:33.272132,23,0,0
2001-01-01T00:04:33.288799,21,0,0
2001-01-01T00:04:33.305466,21,0,0
2001-01-01T00:04:33.322133,24,0,0
2001-01-01T00:04:33.338800,30,0,0
2001-01-01T00:04:33.355467,37,0,0
2001-01-01T00:04:33.372134,47,0,0
2001-01-01T00:04:33.388801,58,0,0
2001-01-01T00:04:33.405468,69,0,0
2001-01-01T00:04:33.422135,80,0,0
2001-01-01T00:04:33.438802,82,0,0
2001-01-01T00:04:33.455469,83,0,0
2001-01-01T00:04:33.472136,80,0,0
2001-01-01T00:04:33.488803,77,0,0
2001-01-01T00:04:33.505470,72,0,0
2001-01-01T00:04:33.522137,68,0,0
2001-01-01T00:04:33.538804,64,0,0
2001-01-01T00:04:33.555471,61,0,0
2001-01-01T00:04:33.572138,59,0,0
2001-01-01T00:04:33.588805,56,0,0
2001-01-01T00:04:33.605472,54,0,0
2001-01-01T00:04:33.622139,52,0,0
2001-01-01T00:04:33.638806,50,0,0
2001-01-01T00:04:33.655473,50,0,0
2001-01-01T00:04:33.672140,49,0,0
2001-01-01T00:04:33.688807,49,0,0
2001-01-01T00:04:33.705474,48,0,0
2001-01-01T00:04:33.722141,48,0,0
2001-01-01T00:04:33.738808,46,0,0
2001-01-01T00:04:33.755475,44,0,0
2001-01-01T00:04:33.772142,40,0,0
2001-01-01T00:04:33.788809,38,0,0
2001-01-01T00:04:33.805476,36,0,0
2001-01-01T00:04:33.822143,39,0,0
2001-01-01T00:04:33.838810,35,0,0
2001-01-01T00:04:33.855477,32,0,0
2001-01-01T00:04:33.872144,30,0,0
2001-01-01T00:04:33.888811,28,0,0
2001-01-01T00:04:33.905478,26,0,0
2001-01-01T00:04:33.922145,22,0,0
2001-01-01T00:04:33.938812,20,0,0
2001-01-01T00:04:33.955479,19,0,0
2001-01-01T00:04:33.972146,18,0,0
2001-01-01T00:04:33.988813,18,0,0
2001-01-01T00:04:34.005480,20,0,0
2001-01-01T00:04:34.022147,25,0,0
2001-01-01T00:04:34.038814,32,0,0
2001-01-01T00:04:34.055481,42,0,0
2001-01-01T00:04:34.072148,57,0,0
2001-01-01T00:04:34.088815,68,0,0
2001-01-01T00:04:34.105482,76,0,0
2001-01-01T00:04:34.122149,81,0,0
2001-01-01T00:04:34.138816,81,0,0
2001-01-01T00:04:34.155483,79,0,0
2001-01-01T00:04:34.172150,76,0,0
2001-01-01T00:04:34.188817,71,0,0
2001-01-01T00:04:34.205484,67,0,0
2001-01-01T00:04:34.222151,64,0,0
2001-01-01T00:04:34.238818,60,0,0
2001-01-01T00:04:34.255485,56,0,0
2001-01-01T00:04:34.272152,54,0,0
2001-01-01T00:04:34.288819,51,0,0
2001-01-01T00:04:34.305486,49,0,0
2001-01-01T00:04:34.322153,48,0,0
2001-01-01T00:04:34.338820,44,0,0
2001-01-01T00:04:34.355487,44,0,0
2001-01-01T00:04:34.372154,44,0,0
2001-01-01T00:04:34.388821,44,0,0
2001-01-01T00:04:34.405488,43,0,0
2001-01-01T00:04:34.422155,42,0,0
2001-01-01T00:04:34.438822,41,0,0
2001-01-01T00:04:34.455489,40,0,0
2001-01-01T00:04:34.472156,35,0,0
2001-01-01T00:04:34.488823,38,0,0
2001-01-01T00:04:34.505490,34,0,0
2001-01-01T00:04:34.522157,32,0,0
2001-01-01T00:04:34.538824,33,0,0
2001-01-01T00:04:34.555491,31,0,0
2001-01-01T00:04:34.572158,29,0,0
2001-01-01T00:04:34.588825,27,0,0
2001-01-01T00:04:34.605492,25,0,0
2001-01-01T00:04:34.622159,24,0,0
2001-01-01T00:04:34.638826,22,0,0
2001-01-01T00:04:34.655493,21,0,0
2001-01-01T00:04:34.672160,19,0,0
2001-01-01T00:04:34.688827,18,0,0
2001-01-01T00:04:34.705494,18,0,0
2001-01-01T00:04:34.722161,21,0,0
2001-01-01T00:04:34.738828,26,0,0
2001-01-01T00:04:34.755495,35,0,0
2001-01-01T00:04:34.772162,45,0,0
2001-01-01T00:04:34.788829,56,0,0
2001-01-01T00:04:34.805496,67,0,0
2001-01-01T00:04:34.822163,73,0,0
2001-01-01T00:04:34.838830,76,0,0
2001-01-01T00:04:34.855497,75,0,0
2001-01-01T00:04:34.872164,72,0,0
2001-01-01T00:04:34.888831,67,0,0
2001-01-01T00:04:34.905498,62,0,0
2001-01-01T00:04:34.922165,58,0,0
2001-01-01T00:04:34.938832,54,0,0
2001-01-01T00:04:34.955499,50,0,0
2001-01-01T00:04:34.972166,47,0,0
2001-01-01T00:04:34.988833,42,0,0
2001-01-01T00:04:35.005500,41,0,0
2001-01-01T00:04:35.022167,40,0,0
2001-01-01T00:04:35.038834,40,0,0
2001-01-01T00:04:35.055501,40,0,0
2001-01-01T00:04:35.072168,41,0,0
2001-01-01T00:04:35.088835,42,0,0
2001-01-01T00:04:35.105502,41,0,0
2001-01-01T00:04:35.122169,41,0,0
2001-01-01T00:04:35.138836,43,0,0
2001-01-01T00:04:35.155503,40,0,0
2001-01-01T00:04:35.172170,38,0,0
2001-01-01T00:04:35.188837,40,0,0
2001-01-01T00:04:35.205504,36,0,0
2001-01-01T00:04:35.222171,34,0,0
2001-01-01T00:04:35.238838,32,0,0
2001-01-01T00:04:35.255505,29,0,0
2001-01-01T00:04:35.272172,27,0,0
2001-01-01T00:04:35.288839,25,0,0
2001-01-01T00:04:35.305506,24,0,0
2001-01-01T00:04:35.322173,22,0,0
2001-01-01T00:04:35.338840,20,0,0
2001-01-01T00:04:35.355507,19,0,0
2001-01-01T00:04:35.372174,17,0,0
2001-01-01T00:04:35.388841,16,0,0
2001-01-01T00:04:35.405508,16,0,0
2001-01-01T00:04:35.422175,18,0,0
2001-01-01T00:04:35.438842,25,0,0
2001-01-01T00:04:35.455509,33,0,0
2001-01-01T00:04:35.472176,42,0,0
2001-01-01T00:04:35.488843,53,0,0
2001-01-01T00:04:35.505510,63,0,0
2001-01-01T00:04:35.522177,70,0,0
2001-01-01T00:04:35.538844,74,0,0
2001-01-01T00:04:35.555511,74,0,0
2001-01-01T00:04:35.572178,71,0,0
2001-01-01T00:04:35.588845,67,0,0
2001-01-01T00:04:35.605512,62,0,0
2001-01-01T00:04:35.622179,58,0,0
2001-01-01T00:04:35.638846,54,0,0
2001-01-01T00:04:35.655513,47,0,0
2001-01-01T00:04:35.672180,44,0,0
2001-01-01T00:04:35.688847,42,0,0
2001-01-01T00:04:35.705514,40,0,0
2001-01-01T00:04:35.722181,39,0,0
2001-01-01T00:04:35.738848,39,0,0
2001-01-01T00:04:35.755515,39,0,0
2001-01-01T00:04:35.772182,39,0,0
2001-01-01T00:04:35.788849,38,0,0
2001-01-01T00:04:35.805516,43,0,0
2001-01-01T00:04:35.822183,42,0,0
2001-01-01T00:04:35.838850,40,0,0
2001-01-01T00:04:35.855517,42,0,0
2001-01-01T00:04:35.872184,40,0,0
2001-01-01T00:04:35.888851,38,0,0
2001-01-01T00:04:35.905518,35,0,0
2001-01-01T00:04:35.922185,32,0,0
2001-01-01T00:04:35.938852,29,0,0
2001-01-01T00:04:35.955519,27,0,0
2001-01-01T00:04:35.972186,24,0,0
2001-01-01T00:04:35.988853,22,0,0
2001-01-01T00:04:36.005520,20,0,0
2001-01-01T00:04:36.022187,19,0,0
2001-01-01T00:04:36.038854,17,0,0
2001-01-01T00:04:36.055521,15,0,0
2001-01-01T00:04:36.072188,13,0,0
2001-01-01T00:04:36.088855,13,0,0
2001-01-01T00:04:36.105522,12,0,0
2001-01-01T00:04:36.122189,14,0,0
2001-01-01T00:04:36.138856,19,0,0
2001-01-01T00:04:36.155523,27,0,0
2001-01-01T00:04:36.172190,37,0,0
2001-01-01T00:04:36.188857,47,0,0
2001-01-01T00:04:36.205524,59,0,0
2001-01-01T00:04:36.222191,67,0,0
2001-01-01T00:04:36.238858,73,0,0
2001-01-01T00:04:36.255525,74,0,0
2001-01-01T00:04:36.272192,72,0,0
2001-01-01T00:04:36.288859,68,0,0
2001-01-01T00:04:36.305526,61,0,0
2001-01-01T00:04:36.322193,57,0,0
2001-01-01T00:04:36.338860,53,0,0
2001-01-01T00:04:36.355527,50,0,0
2001-01-01T00:04:36.372194,46,0,0
2001-01-01T00:04:36.388861,44,0,0
2001-01-01T00:04:36.405528,42,0,0
2001-01-01T00:04:36.422195,40,0,0
2001-01-01T00:04:36.438862,39,0,0
2001-01-01T00:04:36.455529,41,0,0
2001-01-01T00:04:36.472196,40,0,0
2001-01-01T00:04:36.488863,40,0,0
2001-01-01T00:04:36.505530,44,0,0
2001-01-01T00:04:36.522197,44,0,0
2001-01-01T00:04:36.538864,43,0,0
2001-01-01T00:04:36.555531,41,0,0
2001-01-01T00:04:36.572198,40,0,0
2001-01-01T00:04:36.588865,37,0,0
2001-01-01T00:04:36.605532,34,0,0
2001-01-01T00:04:36.622199,31,0,0
2001-01-01T00:04:36.638866,28,0,0
2001-01-01T00:04:36.655533,26,0,0
2001-01-01T00:04:36.672200,23,0,0
2001-01-01T00:04:36.688867,21,0,0
2001-01-01T00:04:36.705534,19,0,0
2001-01-01T00:04:36.722201,17,0,0
2001-01-01T00:04:36.738868,16,0,0
2001-01-01T00:04:36.755535,14,0,0
2001-01-01T00:04:36.772202,13,0,0
2001-01-01T00:04:36.788869,12,0,0
2001-01-01T00:04:36.805536,11,0,0
2001-01-01T00:04:36.822203,11,0,0
2001-01-01T00:04:36.838870,14,0,0
2001-01-01T00:04:36.855537,21,0,0
2001-01-01T00:04:36.872204,29,0,0
2001-01-01T00:04:36.888871,40,0,0
2001-01-01T00:04:36.905538,50,0,0
2001-01-01T00:04:36.922205,60,0,0
2001-01-01T00:04:36.938872,67,0,0
2001-01-01T00:04:36.955539,70,0,0
2001-01-01T00:04:36.972206,67,0,0
2001-01-01T00:04:36.988873,65,0,0
2001-01-01T00:04:37.005540,61,0,0
2001-01-01T00:04:37.022207,57,0,0
2001-01-01T00:04:37.038874,52,0,0
2001-01-01T00:04:37.055541,49,0,0
2001-01-01T00:04:37.072208,45,0,0
2001-01-01T00:04:37.088875,42,0,0
2001-01-01T00:04:37.105542,39,0,0
2001-01-01T00:04:37.122209,41,0,0
2001-01-01T00:04:37.138876,40,0,0
2001-01-01T00:04:37.155543,39,0,0
2001-01-01T00:04:37.172210,41,0,0
2001-01-01T00:04:37.188877,41,0,0
2001-01-01T00:04:37.205544,41,0,0
2001-01-01T00:04:37.222211,41,0,0
2001-01-01T00:04:37.238878,40,0,0
2001-01-01T00:04:37.255545,39,0,0
2001-01-01T00:04:37.272212,37,0,0
2001-01-01T00:04:37.288879,35,0,0
2001-01-01T00:04:37.305546,32,0,0
2001-01-01T00:04:37.322213,30,0,0
2001-01-01T00:04:37.338880,27,0,0
2001-01-01T00:04:37.355547,24,0,0
2001-01-01T00:04:37.372214,21,0,0
2001-01-01T00:04:37.388881,19,0,0
2001-01-01T00:04:37.405548,17,0,0
2001-01-01T00:04:37.422215,16,0,0
2001-01-01T00:04:37.438882,15,0,0
2001-01-01T00:04:37.455549,13,0,0
2001-01-01T00:04:37.472216,11,0,0
2001-01-01T00:04:37.488883,10,0,0
2001-01-01T00:04:37.505550,9,0,0
2001-01-01T00:04:37.522217,7,0,0
2001-01-01T00:04:37.538884,7,0,0
2001-01-01T00:04:37.555551,10,0,0
2001-01-01T00:04:37.572218,17,0,0
2001-01-01T00:04:37.588885,26,0,0
2001-01-01T00:04:37.605552,37,0,0
2001-01-01T00:04:37.622219,46,0,0
2001-01-01T00:04:37.638886,57,0,0
2001-01-01T00:04:37.655553,64,0,0
2001-01-01T00:04:37.672220,67,0,0
2001-01-01T00:04:37.688887,67,0,0
2001-01-01T00:04:37.705554,63,0,0
2001-01-01T00:04:37.722221,59,0,0
2001-01-01T00:04:37.738888,54,0,0
2001-01-01T00:04:37.755555,49,0,0
2001-01-01T00:04:37.772222,49,0,0
2001-01-01T00:04:37.788889,45,0,0
2001-01-01T00:04:37.805556,41,0,0
